goos: linux
goarch: amd64
pkg: github.com/charlievieth/strcase/internal/benchtest
cpu: Intel(R) Xeon(R) Platinum 8488C
BenchmarkIndexAnyASCII/1:8-4         	56540564	        21.41 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/1:8-4         	55480140	        21.64 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/1:8-4         	54374826	        21.29 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/1:8-4         	54365331	        21.48 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/1:8-4         	55274336	        21.45 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/1:8-4         	55509327	        21.25 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/1:8-4         	56543535	        21.05 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/1:8-4         	59032904	        21.13 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/1:8-4         	55433800	        21.71 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/1:8-4         	54319108	        21.35 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/1:16-4        	16594468	        70.37 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:16-4        	17134074	        69.65 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:16-4        	16798083	        70.12 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:16-4        	16700595	        70.54 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:16-4        	16909263	        70.32 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:16-4        	16979031	        69.99 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:16-4        	17042098	        69.88 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:16-4        	16910791	        70.12 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:16-4        	16782490	        70.62 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:16-4        	17235067	        69.05 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:32-4        	12021361	       100.3 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:32-4        	11483484	       101.9 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:32-4        	11837936	       102.1 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:32-4        	11643933	       101.2 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:32-4        	11776212	       101.1 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:32-4        	11768503	       102.9 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:32-4        	11274091	       103.3 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:32-4        	11522577	        99.94 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:32-4        	11994943	        99.40 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:32-4        	11738053	        99.22 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:64-4        	 6994507	       169.5 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:64-4        	 6998972	       168.8 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:64-4        	 7005632	       171.2 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:64-4        	 6865386	       171.1 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:64-4        	 6941788	       170.1 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:64-4        	 6897829	       170.8 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:64-4        	 6970471	       173.8 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:64-4        	 7053808	       174.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:64-4        	 6895516	       174.3 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/1:64-4        	 6754312	       175.7 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:1-4        	44769498	        26.59 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:1-4        	43409439	        26.86 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:1-4        	43723071	        26.36 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:1-4        	44767548	        27.19 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:1-4        	45364268	        26.62 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:1-4        	44307507	        27.06 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:1-4        	42870904	        26.25 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:1-4        	44292453	        26.53 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:1-4        	43795923	        26.63 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:1-4        	42499785	        27.22 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:2-4        	34501438	        33.93 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:2-4        	35786416	        33.74 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:2-4        	34143493	        34.07 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:2-4        	36309164	        34.01 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:2-4        	34401919	        33.72 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:2-4        	34982692	        33.43 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:2-4        	36525534	        33.35 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:2-4        	35418536	        33.49 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:2-4        	35572155	        33.24 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:2-4        	35247482	        33.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:4-4        	32661645	        36.06 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:4-4        	32438157	        36.08 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:4-4        	33661183	        35.91 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:4-4        	32852240	        36.45 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:4-4        	32180517	        36.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:4-4        	32313392	        36.21 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:4-4        	31969362	        36.04 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:4-4        	32843533	        36.14 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:4-4        	32341730	        36.00 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:4-4        	32559182	        35.98 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:8-4        	28257542	        41.67 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:8-4        	28589628	        42.04 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:8-4        	28402557	        42.07 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:8-4        	27963054	        42.00 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:8-4        	27189124	        41.70 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:8-4        	28405635	        41.70 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:8-4        	27926606	        41.58 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:8-4        	28754172	        41.96 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:8-4        	28905457	        41.57 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:8-4        	28897951	        41.54 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/16:16-4       	11986297	        98.36 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:16-4       	12138152	        98.37 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:16-4       	12220594	        98.64 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:16-4       	12153141	        98.62 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:16-4       	12105732	        98.83 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:16-4       	12185656	        98.42 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:16-4       	11989008	        97.73 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:16-4       	12097923	        98.41 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:16-4       	11924474	        98.69 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:16-4       	11968285	        98.77 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:32-4       	 8309354	       143.1 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:32-4       	 8128720	       143.1 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:32-4       	 8325415	       143.6 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:32-4       	 8247705	       143.0 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:32-4       	 8370482	       144.0 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:32-4       	 8349550	       143.6 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:32-4       	 8313386	       142.9 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:32-4       	 8352780	       144.3 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:32-4       	 8279950	       143.6 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:32-4       	 8264830	       141.9 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:64-4       	 4746211	       252.9 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:64-4       	 4691018	       251.9 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:64-4       	 4683598	       252.7 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:64-4       	 4680712	       258.7 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:64-4       	 4673952	       249.6 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:64-4       	 4596412	       251.4 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:64-4       	 4707352	       249.6 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:64-4       	 4595077	       256.4 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:64-4       	 4603455	       259.6 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/16:64-4       	 4688644	       256.9 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:1-4       	 4742835	       255.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:1-4       	 4879316	       247.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:1-4       	 4880172	       254.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:1-4       	 4609710	       247.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:1-4       	 4914276	       259.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:1-4       	 4892383	       254.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:1-4       	 4648293	       247.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:1-4       	 4910673	       247.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:1-4       	 4800266	       252.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:1-4       	 4882458	       257.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:2-4       	 3036112	       393.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:2-4       	 2887987	       394.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:2-4       	 3053067	       404.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:2-4       	 3015572	       411.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:2-4       	 2900080	       391.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:2-4       	 3090862	       388.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:2-4       	 3039708	       390.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:2-4       	 3035474	       390.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:2-4       	 2979825	       387.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:2-4       	 3068286	       390.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:4-4       	 3048342	       395.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:4-4       	 3008910	       423.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:4-4       	 3071930	       417.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:4-4       	 3035870	       403.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:4-4       	 3054142	       411.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:4-4       	 3019352	       391.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:4-4       	 3082099	       386.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:4-4       	 2959468	       386.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:4-4       	 3117649	       386.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:4-4       	 3063768	       389.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:8-4       	 3253622	       399.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:8-4       	 3088018	       373.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:8-4       	 3035286	       421.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:8-4       	 2898561	       378.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:8-4       	 3140554	       378.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:8-4       	 2790320	       417.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:8-4       	 3181106	       376.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:8-4       	 2742375	       417.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:8-4       	 3178664	       371.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:8-4       	 3158744	       394.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkIndexAnyASCII/256:16-4      	 2343668	       502.0 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:16-4      	 2358231	       504.3 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:16-4      	 2375878	       504.9 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:16-4      	 2260362	       514.3 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:16-4      	 2327780	       511.1 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:16-4      	 2317900	       515.5 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:16-4      	 2312949	       521.5 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:16-4      	 2336866	       504.0 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:16-4      	 2311760	       500.1 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:16-4      	 2241915	       516.2 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:32-4      	 1998818	       592.2 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:32-4      	 2022213	       583.6 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:32-4      	 1999166	       598.8 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:32-4      	 2036012	       600.6 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:32-4      	 2029250	       586.5 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:32-4      	 2045179	       588.8 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:32-4      	 2033210	       588.8 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:32-4      	 2005111	       592.0 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:32-4      	 2042582	       584.2 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:32-4      	 2039673	       592.5 ns/op	      32 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:64-4      	 1707828	       704.6 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:64-4      	 1701381	       699.6 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:64-4      	 1703305	       699.8 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:64-4      	 1731704	       693.9 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:64-4      	 1718422	       693.1 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:64-4      	 1725736	       678.4 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:64-4      	 1720590	       692.5 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:64-4      	 1715145	       695.5 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:64-4      	 1753000	       690.6 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyASCII/256:64-4      	 1757356	       692.8 ns/op	      64 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:1-4          	21901104	        54.46 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:1-4          	22030690	        54.39 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:1-4          	21619587	        54.42 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:1-4          	21750126	        54.91 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:1-4          	21685442	        54.56 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:1-4          	21883282	        54.30 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:1-4          	21754250	        54.11 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:1-4          	21706837	        54.20 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:1-4          	21839544	        54.35 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:1-4          	21844182	        54.33 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:2-4          	17614423	        67.52 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:2-4          	17555907	        67.72 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:2-4          	17544877	        67.57 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:2-4          	17565706	        67.50 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:2-4          	17620611	        67.35 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:2-4          	17390030	        67.47 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:2-4          	17748769	        67.34 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:2-4          	17543043	        67.87 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:2-4          	17428831	        68.31 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:2-4          	17315589	        68.31 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:4-4          	18147720	        65.54 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:4-4          	18044842	        65.11 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:4-4          	17967997	        65.29 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:4-4          	18069985	        65.49 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:4-4          	18044131	        65.47 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:4-4          	18345086	        65.22 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:4-4          	18091326	        65.52 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:4-4          	18186658	        65.58 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:4-4          	18064779	        65.14 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:4-4          	18155136	        65.07 ns/op	       8 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:8-4          	11821909	       102.1 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:8-4          	11642194	       102.1 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:8-4          	11735066	       101.2 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:8-4          	11817018	       101.1 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:8-4          	11635210	       100.7 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:8-4          	11690262	       101.2 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:8-4          	11767911	       101.2 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:8-4          	11757013	       100.9 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:8-4          	11728149	       101.1 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:8-4          	11634398	       101.2 ns/op	      16 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:16-4         	11236666	       106.8 ns/op	      24 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:16-4         	11167782	       106.3 ns/op	      24 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:16-4         	11153181	       107.2 ns/op	      24 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:16-4         	11204966	       107.0 ns/op	      24 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:16-4         	11196921	       106.5 ns/op	      24 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:16-4         	11236969	       106.5 ns/op	      24 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:16-4         	11044982	       107.8 ns/op	      24 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:16-4         	10921874	       107.4 ns/op	      24 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:16-4         	11096547	       106.7 ns/op	      24 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:16-4         	11034579	       107.0 ns/op	      24 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:32-4         	 6148310	       193.7 ns/op	      48 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:32-4         	 6192391	       192.8 ns/op	      48 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:32-4         	 6212539	       192.9 ns/op	      48 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:32-4         	 6151557	       193.2 ns/op	      48 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:32-4         	 6098822	       195.1 ns/op	      48 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:32-4         	 6138610	       193.0 ns/op	      48 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:32-4         	 6195045	       194.1 ns/op	      48 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:32-4         	 6169753	       193.5 ns/op	      48 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:32-4         	 6170221	       193.6 ns/op	      48 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:32-4         	 6128984	       193.1 ns/op	      48 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:64-4         	 3604672	       331.8 ns/op	      80 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:64-4         	 3536500	       333.5 ns/op	      80 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:64-4         	 3613624	       332.8 ns/op	      80 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:64-4         	 3620622	       333.3 ns/op	      80 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:64-4         	 3575236	       335.9 ns/op	      80 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:64-4         	 3576981	       333.8 ns/op	      80 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:64-4         	 3570754	       333.4 ns/op	      80 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:64-4         	 3598258	       334.9 ns/op	      80 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:64-4         	 3578946	       331.9 ns/op	      80 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/1:64-4         	 3614184	       330.3 ns/op	      80 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/16:1-4         	 9865710	       120.9 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/16:1-4         	 9889812	       120.4 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/16:1-4         	 9797661	       120.3 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/16:1-4         	 9920018	       120.7 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/16:1-4         	 9988410	       121.2 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/16:1-4         	 9873720	       121.4 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/16:1-4         	 9826388	       120.6 ns/op	       5 B/op	       1 allocs/op
BenchmarkIndexAnyUTF8/16:1-4         	 9903668	       121.5 ns/op	       5 B/op	       1 allocs/op
